Word,Sentiment
FLUCTUATED,0.5
FLUCTUATES,0.5
FLUCTUATING,0.5
FLUCTUATION,0.5
FLUCTUATIONS,0.5
HIDDEN,0.5
HINGES,0.5
IMPRECISE,0.5
IMPRECISION,0.5
IMPRECISIONS,0.5
IMPROBABILITY,0.5
IMPROBABLE,0.5
INCOMPLETENESS,0.5
INDEFINITE,0.5
INDEFINITELY,0.5
INDEFINITENESS,0.5
INDETERMINABLE,0.5
INDETERMINATE,0.5
INEXACT,0.5
INEXACTNESS,0.5
INSTABILITIES,0.5
INSTABILITY,0.5
INTANGIBLE,0.5
INTANGIBLES,0.5
LIKELIHOOD,0.5
MAY,0.5
MAYBE,0.5
MIGHT,0.5
NEARLY,0.5
NONASSESSABLE,0.5
OCCASIONALLY,0.5
ORDINARILY,0.5
PENDING,0.5
PERHAPS,0.5
POSSIBILITIES,0.5
POSSIBILITY,0.5
POSSIBLE,0.5
POSSIBLY,0.5
PRECAUTION,0.5
PRECAUTIONARY,0.5
PRECAUTIONS,0.5
PREDICT,0.5
PREDICTABILITY,0.5
PREDICTED,0.5
PREDICTING,0.5
PREDICTION,0.5
PREDICTIONS,0.5
PREDICTIVE,0.5
PREDICTOR,0.5
PREDICTORS,0.5
PREDICTS,0.5
PRELIMINARILY,0.5
PRELIMINARY,0.5
PRESUMABLY,0.5
PRESUME,0.5
PRESUMED,0.5
PRESUMES,0.5
PRESUMING,0.5
PRESUMPTION,0.5
PRESUMPTIONS,0.5
PROBABILISTIC,0.5
PROBABILITIES,0.5
PROBABILITY,0.5
PROBABLE,0.5
PROBABLY,0.5
RANDOM,0.5
RANDOMIZE,0.5
RANDOMIZED,0.5
RANDOMIZES,0.5
RANDOMIZING,0.5
RANDOMLY,0.5
RANDOMNESS,0.5
REASSESS,0.5
REASSESSED,0.5
REASSESSES,0.5
REASSESSING,0.5
REASSESSMENT,0.5
REASSESSMENTS,0.5
RECALCULATE,0.5
RECALCULATED,0.5
RECALCULATES,0.5
RECALCULATING,0.5
RECALCULATION,0.5
RECALCULATIONS,0.5
RECONSIDER,0.5
RECONSIDERED,0.5
RECONSIDERING,0.5
RECONSIDERS,0.5
REEXAMINATION,0.5
REEXAMINE,0.5
REEXAMINING,0.5
REINTERPRET,0.5
REINTERPRETATION,0.5
REINTERPRETATIONS,0.5
REINTERPRETED,0.5
REINTERPRETING,0.5
REINTERPRETS,0.5
REVISE,0.5
REVISED,0.5
RISK,0.5
RISKED,0.5
RISKIER,0.5
RISKIEST,0.5
RISKINESS,0.5
RISKING,0.5
RISKS,0.5
RISKY,0.5
ROUGHLY,0.5
RUMORS,0.5
SEEMS,0.5
SELDOM,0.5
SELDOMLY,0.5
SOMETIME,0.5
SOMETIMES,0.5
SOMEWHAT,0.5
SOMEWHERE,0.5
SPECULATE,0.5
SPECULATED,0.5
SPECULATES,0.5
SPECULATING,0.5
SPECULATION,0.5
SPECULATIONS,0.5
SPECULATIVE,0.5
SPECULATIVELY,0.5
SPORADIC,0.5
SPORADICALLY,0.5
SUDDEN,0.5
SUDDENLY,0.5
SUGGEST,0.5
SUGGESTED,0.5
SUGGESTING,0.5
SUGGESTS,0.5
SUSCEPTIBILITY,0.5
TENDING,0.5
TENTATIVE,0.5
TENTATIVELY,0.5
TURBULENCE,0.5
UNCERTAIN,0.5
UNCERTAINLY,0.5
UNCERTAINTIES,0.5
UNCERTAINTY,0.5
UNCLEAR,0.5
UNCONFIRMED,0.5
UNDECIDED,0.5
UNDEFINED,0.5
UNDESIGNATED,0.5
UNDETECTABLE,0.5
UNDETERMINABLE,0.5
UNDETERMINED,0.5
UNDOCUMENTED,0.5
UNEXPECTED,0.5
UNEXPECTEDLY,0.5
UNFAMILIAR,0.5
UNFAMILIARITY,0.5
UNFORECASTED,0.5
UNFORSEEN,0.5
UNGUARANTEED,0.5
UNHEDGED,0.5
UNIDENTIFIABLE,0.5
UNIDENTIFIED,0.5
UNKNOWN,0.5
UNKNOWNS,0.5
UNOBSERVABLE,0.5
UNPLANNED,0.5
UNPREDICTABILITY,0.5
UNPREDICTABLE,0.5
UNPREDICTABLY,0.5
UNPREDICTED,0.5
UNPROVED,0.5
UNPROVEN,0.5
UNQUANTIFIABLE,0.5
UNQUANTIFIED,0.5
UNRECONCILED,0.5
UNSEASONABLE,0.5
UNSEASONABLY,0.5
UNSETTLED,0.5
UNSPECIFIC,0.5
UNSPECIFIED,0.5
UNTESTED,0.5
UNUSUAL,0.5
UNUSUALLY,0.5
UNWRITTEN,0.5
VAGARIES,0.5
VARIABILITY,0.5
VARIABLE,0.5
VARIABLES,0.5
VARIABLY,0.5
VARIANCE,0.5
VARIANCES,0.5
VARIANT,0.5
VARIANTS,0.5
VARIATION,0.5
VARIATIONS,0.5
VARIED,0.5
VARIES,0.5
VARY,0.5
VARYING,0.5
VOLATILE,0.5
VOLATILITIES,0.5
VOLATILITY,0.5
ABANDON,0
ABANDONED,0
ABANDONING,0
ABANDONMENT,0
ABANDONMENTS,0
ABANDONS,0
ABDICATED,0
ABDICATES,0
ABDICATING,0
ABDICATION,0
ABDICATIONS,0
ABERRANT,0
ABERRATION,0
ABERRATIONAL,0
ABERRATIONS,0
ABETTING,0
ABNORMAL,0
ABNORMALITIES,0
ABNORMALITY,0
ABNORMALLY,0
ABOLISH,0
ABOLISHED,0
ABOLISHES,0
ABOLISHING,0
ABROGATE,0
ABROGATED,0
ABROGATES,0
ABROGATING,0
ABROGATION,0
ABROGATIONS,0
ABRUPT,0
ABRUPTLY,0
ABRUPTNESS,0
ABSENCE,0
ABSENCES,0
ABSENTEEISM,0
ABUSE,0
ABUSED,0
ABUSES,0
ABUSING,0
ABUSIVE,0
ABUSIVELY,0
ABUSIVENESS,0
ACCIDENT,0
ACCIDENTAL,0
ACCIDENTALLY,0
ACCIDENTS,0
ACCUSATION,0
ACCUSATIONS,0
ACCUSE,0
ACCUSED,0
ACCUSES,0
ACCUSING,0
ACQUIESCE,0
ACQUIESCED,0
ACQUIESCES,0
ACQUIESCING,0
ACQUIT,0
ACQUITS,0
ACQUITTAL,0
ACQUITTALS,0
ACQUITTED,0
ACQUITTING,0
ADULTERATE,0
ADULTERATED,0
ADULTERATING,0
ADULTERATION,0
ADULTERATIONS,0
ADVERSARIAL,0
ADVERSARIES,0
ADVERSARY,0
ADVERSE,0
ADVERSELY,0
ADVERSITIES,0
ADVERSITY,0
AFTERMATH,0
AFTERMATHS,0
AGAINST,0
AGGRAVATE,0
AGGRAVATED,0
AGGRAVATES,0
AGGRAVATING,0
AGGRAVATION,0
AGGRAVATIONS,0
ALERTED,0
ALERTING,0
ALIENATE,0
ALIENATED,0
ALIENATES,0
ALIENATING,0
ALIENATION,0
ALIENATIONS,0
ALLEGATION,0
ALLEGATIONS,0
ALLEGE,0
ALLEGED,0
ALLEGEDLY,0
ALLEGES,0
ALLEGING,0
ANNOY,0
ANNOYANCE,0
ANNOYANCES,0
ANNOYED,0
ANNOYING,0
ANNOYS,0
ANNUL,0
ANNULLED,0
ANNULLING,0
ANNULMENT,0
ANNULMENTS,0
ANNULS,0
ANOMALIES,0
ANOMALOUS,0
ANOMALOUSLY,0
ANOMALY,0
ANTICOMPETITIVE,0
ANTITRUST,0
ARGUE,0
ARGUED,0
ARGUING,0
ARGUMENT,0
ARGUMENTATIVE,0
ARGUMENTS,0
ARREARAGE,0
ARREARAGES,0
ARREARS,0
ARREST,0
ARRESTED,0
ARRESTS,0
ARTIFICIALLY,0
ASSAULT,0
ASSAULTED,0
ASSAULTING,0
ASSAULTS,0
ASSERTIONS,0
ATTRITION,0
AVERSELY,0
BACKDATING,0
BAD,0
BAIL,0
BAILOUT,0
BALK,0
BALKED,0
BANKRUPT,0
BANKRUPTCIES,0
BANKRUPTCY,0
BANKRUPTED,0
BANKRUPTING,0
BANKRUPTS,0
BANS,0
BARRED,0
BARRIER,0
BARRIERS,0
BOTTLENECK,0
BOTTLENECKS,0
BOYCOTT,0
BOYCOTTED,0
BOYCOTTING,0
BOYCOTTS,0
BREACH,0
BREACHED,0
BREACHES,0
BREACHING,0
BREAK,0
BREAKAGE,0
BREAKAGES,0
BREAKDOWN,0
BREAKDOWNS,0
BREAKING,0
BREAKS,0
BRIBE,0
BRIBED,0
BRIBERIES,0
BRIBERY,0
BRIBES,0
BRIBING,0
BRIDGE,0
BROKEN,0
BURDEN,0
BURDENED,0
BURDENING,0
BURDENS,0
BURDENSOME,0
BURNED,0
CALAMITIES,0
CALAMITOUS,0
CALAMITY,0
CANCEL,0
CANCELED,0
CANCELING,0
CANCELLATION,0
CANCELLATIONS,0
CANCELLED,0
CANCELLING,0
CANCELS,0
CARELESS,0
CARELESSLY,0
CARELESSNESS,0
CASUALTIES,0
CASUALTY,0
CATASTROPHE,0
CATASTROPHES,0
CATASTROPHIC,0
CATASTROPHICALLY,0
CAUTION,0
CAUTIONARY,0
CAUTIONED,0
CAUTIONING,0
CAUTIONS,0
CEASE,0
CEASED,0
CEASES,0
CEASING,0
CENSURE,0
CENSURED,0
CENSURES,0
CENSURING,0
CHALLENGE,0
CHALLENGED,0
CHALLENGES,0
CHALLENGING,0
CHARGEOFFS,0
CIRCUMVENT,0
CIRCUMVENTED,0
CIRCUMVENTING,0
CIRCUMVENTION,0
CIRCUMVENTIONS,0
CIRCUMVENTS,0
CLAIMING,0
CLAIMS,0
CLAWBACK,0
CLOSED,0
CLOSEOUT,0
CLOSEOUTS,0
CLOSING,0
CLOSINGS,0
CLOSURE,0
CLOSURES,0
COERCE,0
COERCED,0
COERCES,0
COERCING,0
COERCION,0
COERCIVE,0
COLLAPSE,0
COLLAPSED,0
COLLAPSES,0
COLLAPSING,0
COLLISION,0
COLLISIONS,0
COLLUDE,0
COLLUDED,0
COLLUDES,0
COLLUDING,0
COLLUSION,0
COLLUSIONS,0
COLLUSIVE,0
COMPLAIN,0
COMPLAINED,0
COMPLAINING,0
COMPLAINS,0
COMPLAINT,0
COMPLAINTS,0
COMPLICATE,0
COMPLICATED,0
COMPLICATES,0
COMPLICATING,0
COMPLICATION,0
COMPLICATIONS,0
COMPULSION,0
CONCEALED,0
CONCEALING,0
CONCEDE,0
CONCEDED,0
CONCEDES,0
CONCEDING,0
CONCERN,0
CONCERNED,0
CONCERNS,0
CONCILIATING,0
CONCILIATION,0
CONCILIATIONS,0
CONDEMN,0
CONDEMNATION,0
CONDEMNATIONS,0
CONDEMNED,0
CONDEMNING,0
CONDEMNS,0
CONDONE,0
CONDONED,0
CONFESS,0
CONFESSED,0
CONFESSES,0
CONFESSING,0
CONFESSION,0
CONFINE,0
CONFINED,0
CONFINEMENT,0
CONFINEMENTS,0
CONFINES,0
CONFINING,0
CONFISCATE,0
CONFISCATED,0
CONFISCATES,0
CONFISCATING,0
CONFISCATION,0
CONFISCATIONS,0
CONFLICT,0
CONFLICTED,0
CONFLICTING,0
CONFLICTS,0
CONFRONT,0
CONFRONTATION,0
CONFRONTATIONAL,0
CONFRONTATIONS,0
CONFRONTED,0
CONFRONTING,0
CONFRONTS,0
CONFUSE,0
CONFUSED,0
CONFUSES,0
CONFUSING,0
CONFUSINGLY,0
CONFUSION,0
CONSPIRACIES,0
CONSPIRACY,0
CONSPIRATOR,0
CONSPIRATORIAL,0
CONSPIRATORS,0
CONSPIRE,0
CONSPIRED,0
CONSPIRES,0
CONSPIRING,0
CONSTRUE,0
CONSTRUED,0
CONSTRUES,0
CONSTRUING,0
CONTEMPT,0
CONTEND,0
CONTENDED,0
CONTENDING,0
CONTENDS,0
CONTENTION,0
CONTENTIONS,0
CONTENTIOUS,0
CONTENTIOUSLY,0
CONTESTED,0
CONTESTING,0
CONTRACTION,0
CONTRACTIONS,0
CONTRADICT,0
CONTRADICTED,0
CONTRADICTING,0
CONTRADICTION,0
CONTRADICTIONS,0
CONTRADICTORY,0
CONTRADICTS,0
CONTRARY,0
CONTROVERSIAL,0
CONTROVERSIES,0
CONTROVERSY,0
CONVICT,0
CONVICTED,0
CONVICTING,0
CONVICTION,0
CONVICTIONS,0
CORRECTED,0
CORRECTING,0
CORRECTION,0
CORRECTIONS,0
CORRECTS,0
CORRUPT,0
CORRUPTED,0
CORRUPTING,0
CORRUPTION,0
CORRUPTIONS,0
CORRUPTLY,0
CORRUPTNESS,0
COSTLY,0
COUNTERCLAIM,0
COUNTERCLAIMED,0
COUNTERCLAIMING,0
COUNTERCLAIMS,0
COUNTERFEIT,0
COUNTERFEITED,0
COUNTERFEITER,0
COUNTERFEITERS,0
COUNTERFEITING,0
COUNTERFEITS,0
COUNTERMEASURE,0
COUNTERMEASURES,0
CRIME,0
CRIMES,0
CRIMINAL,0
CRIMINALLY,0
CRIMINALS,0
CRISES,0
CRISIS,0
CRITICAL,0
CRITICALLY,0
CRITICISM,0
CRITICISMS,0
CRITICIZE,0
CRITICIZED,0
CRITICIZES,0
CRITICIZING,0
CRUCIAL,0
CRUCIALLY,0
CULPABILITY,0
CULPABLE,0
CULPABLY,0
CUMBERSOME,0
CURTAIL,0
CURTAILED,0
CURTAILING,0
CURTAILMENT,0
CURTAILMENTS,0
CURTAILS,0
CUT,0
CUTBACK,0
CUTBACKS,0
DAMAGE,0
DAMAGED,0
DAMAGES,0
DAMAGING,0
DAMPEN,0
DAMPENED,0
DANGER,0
DANGEROUS,0
DANGEROUSLY,0
DANGERS,0
DEADLOCK,0
DEADLOCKED,0
DEADLOCKING,0
DEADLOCKS,0
DEADWEIGHT,0
DEADWEIGHTS,0
DEBARMENT,0
DEBARMENTS,0
DEBARRED,0
DECEASED,0
DECEIT,0
DECEITFUL,0
DECEITFULNESS,0
DECEIVE,0
DECEIVED,0
DECEIVES,0
DECEIVING,0
DECEPTION,0
DECEPTIONS,0
DECEPTIVE,0
DECEPTIVELY,0
DECLINE,0
DECLINED,0
DECLINES,0
DECLINING,0
DEEPENED,0
DEEPENING,0
DEEPENS,0
DEEPER,0
DEEPEST,0
DEFACE,0
DEFACED,0
DEFACEMENT,0
DEFAMATION,0
DEFAMATIONS,0
DEFAMATORY,0
DEFAME,0
DEFAMED,0
DEFAMES,0
DEFAMING,0
DEFAULT,0
DEFAULTED,0
DEFAULTING,0
DEFAULTS,0
DEFEAT,0
DEFEATED,0
DEFEATING,0
DEFEATS,0
DEFECT,0
DEFECTIVE,0
DEFECTS,0
DEFEND,0
DEFENDANT,0
DEFENDANTS,0
DEFENDED,0
DEFENDING,0
DEFENDS,0
DEFENSIVE,0
DEFER,0
DEFICIENCIES,0
DEFICIENCY,0
DEFICIENT,0
DEFICIT,0
DEFICITS,0
DEFRAUD,0
DEFRAUDED,0
DEFRAUDING,0
DEFRAUDS,0
DEFUNCT,0
DEGRADATION,0
DEGRADATIONS,0
DEGRADE,0
DEGRADED,0
DEGRADES,0
DEGRADING,0
DELAY,0
DELAYED,0
DELAYING,0
DELAYS,0
DELETERIOUS,0
DELIBERATE,0
DELIBERATED,0
DELIBERATELY,0
DELINQUENCIES,0
DELINQUENCY,0
DELINQUENT,0
DELINQUENTLY,0
DELINQUENTS,0
DELIST,0
DELISTED,0
DELISTING,0
DELISTS,0
DEMISE,0
DEMISED,0
DEMISES,0
DEMISING,0
DEMOLISH,0
DEMOLISHED,0
DEMOLISHES,0
DEMOLISHING,0
DEMOLITION,0
DEMOLITIONS,0
DEMOTE,0
DEMOTED,0
DEMOTES,0
DEMOTING,0
DEMOTION,0
DEMOTIONS,0
DENIAL,0
DENIALS,0
DENIED,0
DENIES,0
DENIGRATE,0
DENIGRATED,0
DENIGRATES,0
DENIGRATING,0
DENIGRATION,0
DENY,0
DENYING,0
DEPLETE,0
DEPLETED,0
DEPLETES,0
DEPLETING,0
DEPLETION,0
DEPLETIONS,0
DEPRECATION,0
DEPRESS,0
DEPRESSED,0
DEPRESSES,0
DEPRESSING,0
DEPRIVATION,0
DEPRIVE,0
DEPRIVED,0
DEPRIVES,0
DEPRIVING,0
DERELICT,0
DERELICTION,0
DEROGATORY,0
DESTABILIZATION,0
DESTABILIZE,0
DESTABILIZED,0
DESTABILIZING,0
DESTROY,0
DESTROYED,0
DESTROYING,0
DESTROYS,0
DESTRUCTION,0
DESTRUCTIVE,0
DETAIN,0
DETAINED,0
DETENTION,0
DETENTIONS,0
DETER,0
DETERIORATE,0
DETERIORATED,0
DETERIORATES,0
DETERIORATING,0
DETERIORATION,0
DETERIORATIONS,0
DETERRED,0
DETERRENCE,0
DETERRENCES,0
DETERRENT,0
DETERRENTS,0
DETERRING,0
DETERS,0
DETRACT,0
DETRACTED,0
DETRACTING,0
DETRIMENT,0
DETRIMENTAL,0
DETRIMENTALLY,0
DETRIMENTS,0
DEVALUE,0
DEVALUED,0
DEVALUES,0
